cve_id,cwe_id,hash,stars,forks,num_files_changed,num_functions_changed,lines_added,lines_deleted,commit_message_length,repository_age,has_cwe_description,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_CoffeeScript,language_Erlang,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jupyter Notebook,language_Lua,language_Markdown,language_Matlab,language_Objective-C,language_PHP,language_Perl,language_PowerShell,language_Python,language_R,language_Ruby,language_Rust,language_SQL,language_Scala,language_Shell,language_Swift,language_TypeScript,language_Unknown,language_unknown
CVE-2023-2848,CWE-346,49e2012aecdf918bb1d16f278fa9ff42fad29a9d,1713.0,251.0,1,0,5,1,76,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-25925,CWE-79,9f42426727e16609ad3d1337f6637588b8ed28e4,1537.0,668.0,4,2,24,2,68,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-26253,CWE-346,7f9ac1876bacb89fd8f142f5e561a02ebb725baa,133.0,72.0,2,4,82,14,35,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-41189,CWE-863,c3bea16ab911606e15ae96c97a1575e1ffb14f8a,863.0,1301.0,0,0,0,0,65,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2020-4062,NVD-CWE-Other,2dab801ed4ab591c626fc6674f306fcf0d004c1e,27.0,23.0,0,0,0,0,81,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-3195,CWE-787,85a370c79afeb45a97842b0959366af5236e9023,196.0,81.0,4,2,14,0,52,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-4304,NVD-CWE-noinfo,ce9a5f97a3edb30c7d33878765d3c014a6583597,1620.0,454.0,3,11,27,15,99,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-24814,CWE-79,0005a6fd86ab97eff8bf2e3a5828bf0e7cb6263a,1028.0,648.0,11,10,84,162,2310,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-14958,CWE-281,82ff0c5852f29daa5f95d965fd50665581e7ea3c,44596.0,4839.0,10,16,22,12,169,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-32685,CWE-79,26b6eebb78d4306e48b836a58f7c386251aa2bc7,8301.0,1784.0,4,8,4,4,52,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-11089,CWE-125,6b485b146a1b9d6ce72dfd7b5f36456c166e7a16,10587.0,14661.0,12,42,96,36,39,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-47940,CWE-125,158a66b245739e15858de42c0ba60fcf3de9b8e6,175222.0,52671.0,2,8,38,60,618,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-23641,NVD-CWE-noinfo,af34142631c876a7eb62ff81f71e8a3f90dafee9,18210.0,1849.0,2,2,9,1,207,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CVE-2021-29601,CWE-190,4253f96a58486ffe84b61c0415bb234a4632ee73,184259.0,74089.0,2,2,12,0,120,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-24812,CWE-89,ee74df68233adcd5b167258c621565f97c3b2306,9704.0,1295.0,2,4,4,4,29,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CVE-2024-5127,CWE-284,b7bd3a830a0f47ba07d0fd57bf78c4dd8a216297,966.0,109.0,2,2,50,16,30,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CVE-2021-25981,CWE-613,b0310df019887f3464895529c773bc7d85ddcf34,1689.0,124.0,170,476,7666,716,52,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1344,CWE-79,a09d834d995599756b62016af7026d2408ecf43a,5020.0,289.0,4,23,83,5,191,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-40587,CWE-22,347d7750da6f45c7436dd0c31468885cc9343c85,3925.0,878.0,3,5,19,5,121,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2023-48709,NVD-CWE-noinfo,083a0b79bfa2c106735b5c10eddb35a05ec7f04a,785.0,225.0,42,4,1328,342,27,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-26056,CWE-863,dd3f4735b41971b3afc3f3aedf6664b4e8be4894,957.0,538.0,2,4,6,6,53,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-41902,CWE-125,a65411a1d69edfb16b25907ffb8f73556ce36bb7,184259.0,74089.0,2,2,10,0,90,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-23392,NVD-CWE-noinfo,eb863321990e7e5514aa14f68b8d9978ece9e65e,3719.0,1122.0,2,4,2,2,60,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-25652,CWE-22,668f2d53613ac8fd373926ebe219f2c29112d93e,51177.0,25361.0,6,0,90,4,120,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-35166,NVD-CWE-noinfo,98208c5bb1e8cdf3ff1ac35d8b3d1cb3c28b3263,957.0,538.0,16,20,730,20,35,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-22457,CWE-352,6b1053164386aefc526df7512bc664918aa6849b,3.0,14.0,2,4,3,2,51,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-5280,CWE-22,b87f31b2292dabe667bec3b04ce66176c8a3e17b,2527.0,789.0,0,0,0,0,68,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-46225,CWE-120,8cd68c54e0647c0030ae4506a225ad4a2655c316,39.0,11.0,2,4,10,9,117,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-49802,CWE-79,30e5ae751e40d7ae18bfd794fd48671477b3d286,6.0,11.0,1,2,1,11,107,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-39214,CWE-863,4c1df9927d1dc6b0181ee20721f93346def026fd,785.0,225.0,8,24,24,24,32,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-23588,CWE-617,6b5adc0877de832b2a7c189532dbbbc64622eeb6,184259.0,74089.0,2,2,10,0,670,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-35971,CWE-617,785d67a78a1d533759fcd2f5e8d6ef778de849e0,184259.0,74089.0,16,40,674,66,130,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-39216,CWE-330,f10e9c2d64d0304777660a4f70f1e80850ea864b,785.0,225.0,2,4,2,2,25,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-31506,CWE-22,398049c187ee644beabab44d6fece82251c1ea56,19.0,9.0,6,22,19,13,55,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2024-22211,CWE-190,939e922936e9c3ae8fc204968645e5e7563a2fff,10587.0,14661.0,2,4,14,2,148,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-21667,CWE-755,4b12efef9c31117c36a0a0f1c3aa32114e86364b,4744.0,258.0,0,0,0,0,116,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-2804,CWE-787,9f756bc67a84d4566bf74a0c2432aa55da404021,3670.0,1001.0,4,4,40,2,815,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-41086,CWE-79,fe1d3cc5e339f2f4da8ed1f9f42271fdf9cbd8d2,486.0,67.0,16,52,318,60,83,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-41274,CWE-352,731a6645e90ea9fd228f78ec53c6976c048a0555,53.0,128.0,0,0,0,0,85,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-28855,CWE-476,287f5ac31dfdc074669182f51ece637706070eeb,166.0,11.0,2,2,10,0,106,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-21354,CWE-601,6db74a4fcbff258c7cdf51a6ff0724fc10c485e5,9.0,21.0,4,6,12,2,145,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-4207,NVD-CWE-noinfo,4ba784e1a2a0cf02e8b8cbe3db7323735d7dedc9,0.0,0.0,3,76,62,103,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-25931,CWE-352,607151ea8f90212a3fb37c977fa57c7d58d26a84,926.0,567.0,28,16,432,10,82,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-34092,CWE-706,813ddd6155c3d54801e264ba832d8347f6f66b32,66332.0,5932.0,4,8,38,3,47,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-35680,CWE-476,6c3220444ed06b5796dedfd53a0f4becd903c0d1,3128.0,855.0,2,2,2,12,96,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1795,CWE-416,c535bad50d5812d27ee5b22b54371bddec411514,2667.0,524.0,2,4,16,4,11,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-5301,CWE-178,47968d26a2fd3ed52da70dc09210921d612ce44e,1059.0,674.0,2,0,2,2,595,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-15247,NVD-CWE-Other,4c650bb775ab849e48202a4923bac93bd74f9982,10989.0,2216.0,6,14,134,0,116,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-0735,CWE-352,268372dbbdd7ef87b84617fdebf95d0a86caf7dc,9977.0,756.0,0,0,0,0,92,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-41248,CWE-79,cb237eeeaf7333c4954c752122261db7520f7bf4,15848.0,1694.0,15,4,526,80,526,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-0307,CWE-521,8beed2fca5b0b82c6ba866d0ffd286d0c1fbf596,581.0,255.0,1,1,11,8,43,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-5233,CWE-601,a316f8a06f3c0ca2b5fc5fa18a91781b313607b2,9124.0,1510.0,0,0,0,0,67,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-46171,CWE-22,72389b00d7b495ffd7750eb1e75a3b8537d07cf3,80134.0,2382.0,2,0,103,24,199,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29541,CWE-476,ba424dd8f16f7110eea526a8086f1a155f14f22b,184259.0,74089.0,4,12,150,22,142,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-36100,CWE-116,604868033ebd191cf2d1e94db336f0c4d9096427,957.0,538.0,2,0,18,16,66,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-2840,CWE-476,ba59206b3225f0e8e95a27eff41cb1c49ddf9a37,2667.0,524.0,2,4,4,2,11,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
